@relation whatever

@attribute stopWordsProportion numeric
@attribute numWords numeric
@attribute positiveWordProportion numeric
@attribute negativeWordProportion numeric
@attribute numNouns numeric
@attribute numAdjectives numeric
@attribute numVerbs numeric
@attribute class { pos , neg } 


@data
48 , 203 , 2 , 3 , 1 , 10 , 12 , pos 
48 , 237 , 2 , 2 , 13 , 20 , 16 , pos 
39 , 88 , 2 , 0 , 13 , 3 , 7 , pos 
49 , 109 , 0 , 1 , 8 , 5 , 4 , pos 
52 , 204 , 0 , 1 , 16 , 9 , 12 , pos 
48 , 158 , 3 , 6 , 13 , 13 , 10 , pos 
55 , 378 , 2 , 5 , 22 , 19 , 25 , pos 
53 , 135 , 5 , 5 , 14 , 9 , 7 , pos 
47 , 211 , 3 , 4 , 7 , 16 , 11 , pos 
52 , 989 , 1 , 3 , 102 , 55 , 61 , pos 
46 , 339 , 2 , 0 , 58 , 11 , 25 , pos 
45 , 137 , 4 , 2 , 25 , 8 , 4 , pos 
57 , 160 , 1 , 4 , 4 , 8 , 17 , pos 
42 , 112 , 2 , 2 , 6 , 9 , 8 , pos 
55 , 151 , 2 , 1 , 15 , 5 , 5 , pos 
49 , 167 , 4 , 2 , 9 , 8 , 7 , pos 
40 , 161 , 3 , 3 , 21 , 9 , 15 , pos 
55 , 70 , 1 , 2 , 8 , 5 , 3 , pos 
41 , 177 , 2 , 2 , 16 , 5 , 9 , pos 
54 , 88 , 1 , 4 , 3 , 6 , 4 , pos 
38 , 131 , 3 , 4 , 18 , 10 , 12 , pos 
47 , 218 , 5 , 3 , 18 , 23 , 15 , pos 
50 , 111 , 0 , 0 , 0 , 11 , 10 , pos 
59 , 144 , 4 , 2 , 2 , 14 , 3 , pos 
46 , 236 , 3 , 2 , 25 , 22 , 13 , pos 
50 , 281 , 1 , 1 , 42 , 7 , 25 , pos 
53 , 81 , 2 , 2 , 9 , 4 , 4 , pos 
54 , 179 , 1 , 1 , 11 , 11 , 7 , pos 
46 , 173 , 3 , 4 , 2 , 10 , 17 , pos 
51 , 131 , 2 , 0 , 4 , 4 , 8 , pos 
41 , 173 , 2 , 6 , 10 , 16 , 11 , pos 
41 , 749 , 2 , 4 , 47 , 67 , 65 , pos 
47 , 540 , 1 , 3 , 32 , 36 , 36 , pos 
48 , 211 , 3 , 5 , 3 , 18 , 23 , pos 
50 , 122 , 3 , 3 , 4 , 10 , 7 , pos 
50 , 382 , 3 , 1 , 48 , 24 , 17 , pos 
51 , 323 , 0 , 3 , 27 , 11 , 20 , pos 
42 , 163 , 3 , 4 , 6 , 16 , 13 , pos 
47 , 510 , 3 , 3 , 39 , 34 , 33 , pos 
51 , 586 , 2 , 3 , 27 , 34 , 36 , pos 
49 , 264 , 4 , 4 , 13 , 18 , 9 , pos 
48 , 115 , 3 , 0 , 12 , 9 , 6 , pos 
48 , 155 , 1 , 1 , 5 , 5 , 13 , pos 
57 , 82 , 0 , 0 , 17 , 1 , 4 , pos 
49 , 138 , 2 , 2 , 10 , 12 , 7 , pos 
55 , 169 , 4 , 2 , 14 , 5 , 11 , pos 
50 , 151 , 1 , 3 , 6 , 6 , 10 , pos 
58 , 188 , 2 , 3 , 2 , 11 , 11 , pos 
55 , 136 , 2 , 1 , 6 , 6 , 13 , pos 
48 , 74 , 4 , 0 , 3 , 3 , 5 , pos 
57 , 156 , 0 , 1 , 7 , 2 , 11 , pos 
50 , 132 , 4 , 0 , 10 , 5 , 7 , pos 
60 , 95 , 0 , 1 , 5 , 5 , 7 , pos 
50 , 158 , 0 , 3 , 7 , 4 , 13 , pos 
57 , 148 , 2 , 1 , 20 , 9 , 11 , pos 
41 , 172 , 2 , 3 , 48 , 10 , 5 , pos 
48 , 254 , 3 , 4 , 11 , 20 , 18 , pos 
48 , 354 , 1 , 2 , 36 , 29 , 18 , pos 
47 , 591 , 0 , 3 , 81 , 25 , 52 , pos 
51 , 901 , 2 , 3 , 32 , 63 , 60 , pos 
46 , 64 , 1 , 9 , 3 , 6 , 2 , pos 
50 , 197 , 2 , 3 , 16 , 8 , 20 , pos 
47 , 151 , 1 , 2 , 11 , 7 , 4 , pos 
38 , 159 , 4 , 3 , 33 , 15 , 7 , pos 
57 , 247 , 2 , 4 , 21 , 13 , 18 , pos 
58 , 117 , 2 , 4 , 4 , 7 , 3 , pos 
42 , 159 , 4 , 4 , 14 , 20 , 7 , pos 
53 , 213 , 4 , 3 , 13 , 12 , 19 , pos 
49 , 153 , 2 , 1 , 18 , 7 , 8 , pos 
46 , 815 , 1 , 3 , 104 , 37 , 59 , pos 
48 , 882 , 2 , 4 , 56 , 48 , 73 , pos 
48 , 352 , 3 , 5 , 21 , 25 , 24 , pos 
33 , 81 , 2 , 3 , 24 , 5 , 6 , pos 
52 , 619 , 0 , 3 , 61 , 23 , 53 , pos 
40 , 276 , 2 , 3 , 34 , 16 , 21 , pos 
50 , 191 , 1 , 5 , 15 , 15 , 6 , pos 
38 , 210 , 1 , 5 , 25 , 23 , 20 , pos 
46 , 246 , 2 , 3 , 19 , 12 , 18 , pos 
57 , 171 , 3 , 0 , 8 , 5 , 8 , pos 
46 , 133 , 2 , 3 , 8 , 9 , 7 , pos 
61 , 189 , 2 , 2 , 5 , 8 , 12 , pos 
48 , 145 , 3 , 5 , 11 , 8 , 13 , pos 
40 , 140 , 2 , 3 , 15 , 10 , 12 , pos 
26 , 106 , 4 , 1 , 23 , 8 , 8 , pos 
58 , 97 , 0 , 3 , 4 , 8 , 5 , pos 
62 , 198 , 2 , 2 , 4 , 10 , 18 , pos 
58 , 127 , 1 , 3 , 1 , 6 , 8 , pos 
51 , 464 , 2 , 2 , 26 , 28 , 25 , pos 
56 , 317 , 3 , 2 , 16 , 12 , 22 , pos 
56 , 138 , 1 , 0 , 1 , 5 , 9 , pos 
58 , 196 , 1 , 0 , 7 , 6 , 15 , pos 
56 , 86 , 0 , 1 , 5 , 4 , 6 , pos 
54 , 286 , 0 , 3 , 4 , 10 , 22 , pos 
56 , 221 , 1 , 1 , 14 , 9 , 16 , pos 
45 , 60 , 1 , 1 , 1 , 4 , 5 , pos 
48 , 105 , 1 , 2 , 6 , 10 , 4 , pos 
48 , 421 , 2 , 3 , 18 , 28 , 43 , pos 
59 , 361 , 3 , 4 , 12 , 9 , 36 , pos 
44 , 304 , 3 , 3 , 31 , 20 , 19 , pos 
55 , 765 , 1 , 2 , 56 , 32 , 61 , pos 
53 , 149 , 3 , 3 , 0 , 5 , 15 , pos 
54 , 524 , 1 , 1 , 44 , 18 , 40 , pos 
48 , 772 , 2 , 4 , 36 , 47 , 56 , pos 
45 , 131 , 1 , 6 , 1 , 9 , 11 , pos 
51 , 164 , 1 , 7 , 0 , 15 , 16 , pos 
40 , 171 , 1 , 4 , 35 , 10 , 18 , pos 
48 , 553 , 2 , 2 , 81 , 29 , 27 , pos 
45 , 320 , 0 , 3 , 37 , 21 , 26 , pos 
48 , 959 , 1 , 3 , 100 , 53 , 78 , pos 
48 , 141 , 2 , 4 , 5 , 9 , 6 , pos 
53 , 169 , 1 , 5 , 16 , 9 , 9 , pos 
53 , 173 , 3 , 4 , 8 , 8 , 8 , pos 
53 , 230 , 2 , 4 , 19 , 15 , 15 , pos 
41 , 114 , 5 , 2 , 5 , 12 , 11 , pos 
51 , 136 , 0 , 7 , 2 , 11 , 8 , pos 
53 , 181 , 1 , 4 , 5 , 7 , 18 , pos 
52 , 226 , 1 , 4 , 3 , 20 , 15 , pos 
36 , 164 , 6 , 3 , 18 , 17 , 13 , pos 
46 , 720 , 2 , 2 , 52 , 55 , 44 , pos 
47 , 135 , 6 , 2 , 2 , 13 , 7 , pos 
49 , 139 , 0 , 4 , 6 , 13 , 9 , pos 
50 , 166 , 4 , 2 , 10 , 9 , 8 , pos 
46 , 298 , 3 , 5 , 27 , 23 , 25 , pos 
51 , 573 , 3 , 3 , 17 , 26 , 51 , pos 
55 , 247 , 3 , 4 , 8 , 13 , 10 , pos 
41 , 192 , 2 , 5 , 13 , 21 , 10 , pos 
53 , 264 , 3 , 3 , 1 , 25 , 14 , pos 
45 , 276 , 4 , 3 , 14 , 23 , 12 , pos 
47 , 838 , 3 , 3 , 57 , 39 , 68 , pos 
52 , 119 , 2 , 6 , 1 , 12 , 4 , pos 
46 , 363 , 4 , 4 , 13 , 32 , 22 , pos 
46 , 241 , 2 , 4 , 20 , 19 , 17 , pos 
44 , 100 , 4 , 2 , 4 , 6 , 3 , pos 
48 , 237 , 2 , 1 , 24 , 17 , 11 , pos 
53 , 583 , 2 , 3 , 8 , 39 , 33 , pos 
47 , 236 , 3 , 2 , 12 , 18 , 15 , pos 
44 , 554 , 3 , 4 , 42 , 53 , 24 , pos 
49 , 243 , 3 , 3 , 41 , 15 , 16 , pos 
51 , 115 , 1 , 6 , 7 , 7 , 3 , pos 
50 , 657 , 1 , 3 , 12 , 31 , 47 , pos 
55 , 546 , 3 , 3 , 45 , 31 , 38 , pos 
44 , 528 , 3 , 3 , 45 , 31 , 41 , pos 
46 , 118 , 6 , 8 , 2 , 14 , 6 , pos 
50 , 116 , 2 , 2 , 8 , 2 , 4 , pos 
52 , 310 , 1 , 1 , 11 , 17 , 15 , pos 
54 , 119 , 1 , 2 , 0 , 3 , 12 , pos 
57 , 133 , 2 , 1 , 1 , 5 , 9 , pos 
47 , 103 , 3 , 0 , 5 , 8 , 6 , pos 
44 , 474 , 1 , 3 , 28 , 17 , 27 , pos 
47 , 909 , 2 , 3 , 57 , 39 , 57 , pos 
52 , 264 , 3 , 4 , 15 , 12 , 21 , pos 
56 , 190 , 1 , 4 , 1 , 9 , 13 , pos 
49 , 118 , 2 , 3 , 10 , 16 , 3 , pos 
53 , 143 , 4 , 2 , 6 , 10 , 5 , pos 
50 , 157 , 3 , 4 , 19 , 10 , 13 , pos 
50 , 174 , 3 , 6 , 16 , 14 , 7 , pos 
61 , 126 , 2 , 7 , 2 , 6 , 13 , pos 
54 , 119 , 5 , 1 , 1 , 5 , 8 , pos 
56 , 124 , 3 , 3 , 2 , 8 , 6 , pos 
52 , 163 , 0 , 1 , 1 , 7 , 12 , pos 
49 , 359 , 0 , 2 , 30 , 15 , 22 , pos 
49 , 201 , 0 , 3 , 7 , 10 , 14 , pos 
58 , 79 , 3 , 2 , 1 , 10 , 4 , pos 
49 , 201 , 0 , 3 , 7 , 10 , 14 , pos 
49 , 139 , 1 , 4 , 3 , 8 , 12 , pos 
46 , 373 , 2 , 1 , 27 , 12 , 35 , pos 
59 , 82 , 3 , 2 , 5 , 8 , 5 , pos 
48 , 651 , 2 , 2 , 41 , 30 , 49 , pos 
47 , 191 , 3 , 5 , 7 , 9 , 19 , pos 
54 , 324 , 1 , 2 , 9 , 20 , 16 , pos 
47 , 169 , 0 , 5 , 9 , 18 , 13 , pos 
50 , 917 , 1 , 2 , 77 , 26 , 58 , pos 
54 , 883 , 2 , 3 , 37 , 41 , 53 , pos 
54 , 461 , 4 , 2 , 19 , 34 , 31 , pos 
58 , 154 , 1 , 5 , 11 , 7 , 4 , pos 
49 , 117 , 1 , 1 , 9 , 9 , 8 , pos 
49 , 349 , 1 , 5 , 40 , 29 , 14 , pos 
44 , 161 , 2 , 3 , 8 , 12 , 11 , pos 
54 , 137 , 1 , 2 , 6 , 4 , 8 , pos 
43 , 153 , 2 , 2 , 14 , 7 , 6 , pos 
30 , 184 , 4 , 4 , 28 , 21 , 16 , pos 
53 , 112 , 1 , 3 , 2 , 10 , 5 , pos 
50 , 141 , 2 , 2 , 13 , 9 , 12 , pos 
42 , 373 , 2 , 4 , 35 , 29 , 25 , pos 
48 , 284 , 3 , 2 , 16 , 21 , 19 , pos 
38 , 117 , 3 , 3 , 14 , 6 , 10 , pos 
47 , 403 , 2 , 3 , 22 , 28 , 37 , pos 
46 , 207 , 2 , 3 , 6 , 12 , 18 , pos 
50 , 414 , 4 , 3 , 15 , 36 , 28 , pos 
54 , 405 , 3 , 3 , 23 , 20 , 24 , pos 
57 , 176 , 2 , 4 , 8 , 11 , 11 , pos 
47 , 502 , 2 , 3 , 20 , 37 , 20 , pos 
38 , 136 , 5 , 3 , 2 , 12 , 10 , pos 
49 , 209 , 2 , 5 , 15 , 23 , 19 , pos 
54 , 376 , 1 , 5 , 5 , 21 , 21 , pos 
49 , 321 , 3 , 2 , 12 , 23 , 35 , pos 
52 , 352 , 2 , 3 , 21 , 22 , 29 , pos 
50 , 610 , 1 , 3 , 47 , 32 , 58 , pos 
41 , 133 , 3 , 3 , 13 , 19 , 10 , pos 
48 , 220 , 4 , 3 , 13 , 23 , 15 , pos 
58 , 361 , 3 , 4 , 11 , 17 , 22 , pos 
42 , 158 , 1 , 0 , 21 , 6 , 13 , pos 
48 , 563 , 3 , 4 , 41 , 40 , 52 , pos 
47 , 199 , 5 , 5 , 6 , 19 , 12 , pos 
53 , 200 , 1 , 4 , 9 , 14 , 9 , pos 
50 , 185 , 2 , 2 , 5 , 13 , 11 , pos 
46 , 137 , 3 , 2 , 19 , 10 , 8 , pos 
39 , 83 , 2 , 2 , 6 , 5 , 2 , pos 
53 , 60 , 3 , 3 , 0 , 2 , 5 , pos 
57 , 123 , 1 , 4 , 7 , 7 , 5 , pos 
52 , 87 , 3 , 5 , 0 , 4 , 8 , pos 
55 , 507 , 1 , 2 , 15 , 35 , 35 , pos 
63 , 161 , 3 , 4 , 2 , 5 , 12 , pos 
54 , 188 , 3 , 1 , 3 , 8 , 15 , pos 
53 , 149 , 3 , 2 , 6 , 6 , 11 , pos 
50 , 127 , 1 , 1 , 1 , 7 , 10 , pos 
44 , 158 , 1 , 5 , 15 , 14 , 9 , pos 
57 , 154 , 3 , 4 , 3 , 11 , 12 , pos 
50 , 131 , 2 , 6 , 7 , 6 , 7 , pos 
53 , 112 , 0 , 3 , 6 , 8 , 7 , pos 
52 , 165 , 3 , 1 , 12 , 12 , 6 , pos 
55 , 160 , 5 , 5 , 7 , 14 , 10 , pos 
58 , 324 , 0 , 5 , 8 , 16 , 22 , pos 
45 , 83 , 3 , 3 , 3 , 9 , 6 , pos 
41 , 96 , 3 , 3 , 2 , 8 , 5 , pos 
55 , 196 , 2 , 3 , 8 , 9 , 16 , pos 
52 , 405 , 3 , 2 , 6 , 23 , 23 , pos 
51 , 135 , 0 , 2 , 3 , 11 , 8 , pos 
55 , 157 , 3 , 3 , 4 , 14 , 8 , pos 
56 , 165 , 2 , 3 , 7 , 12 , 8 , pos 
52 , 125 , 3 , 4 , 4 , 5 , 12 , pos 
52 , 73 , 5 , 6 , 0 , 7 , 4 , pos 
58 , 110 , 2 , 4 , 0 , 4 , 7 , pos 
60 , 112 , 1 , 3 , 0 , 4 , 11 , pos 
54 , 42 , 4 , 2 , 7 , 4 , 0 , pos 
60 , 189 , 1 , 2 , 3 , 7 , 14 , pos 
36 , 214 , 1 , 2 , 38 , 13 , 12 , pos 
51 , 47 , 6 , 2 , 0 , 2 , 5 , pos 
47 , 133 , 3 , 3 , 0 , 11 , 5 , pos 
38 , 85 , 4 , 2 , 7 , 7 , 2 , pos 
48 , 115 , 2 , 3 , 17 , 5 , 12 , pos 
40 , 44 , 4 , 2 , 6 , 2 , 2 , pos 
40 , 115 , 6 , 1 , 6 , 11 , 6 , pos 
48 , 130 , 1 , 2 , 21 , 7 , 0 , pos 
50 , 171 , 0 , 2 , 6 , 4 , 10 , pos 
54 , 236 , 2 , 3 , 1 , 13 , 15 , pos 
52 , 199 , 4 , 4 , 9 , 14 , 12 , pos 
45 , 193 , 4 , 3 , 7 , 9 , 15 , pos 
44 , 406 , 2 , 2 , 47 , 20 , 29 , pos 
45 , 765 , 4 , 4 , 72 , 50 , 49 , pos 
48 , 312 , 4 , 2 , 11 , 19 , 20 , pos 
42 , 336 , 4 , 3 , 25 , 24 , 25 , pos 
47 , 311 , 2 , 3 , 23 , 18 , 22 , pos 
49 , 151 , 5 , 4 , 1 , 14 , 2 , pos 
33 , 136 , 5 , 3 , 7 , 16 , 6 , pos 
54 , 188 , 3 , 2 , 10 , 10 , 14 , pos 
47 , 131 , 1 , 0 , 13 , 6 , 11 , pos 
52 , 127 , 1 , 4 , 10 , 7 , 9 , pos 
55 , 206 , 3 , 1 , 3 , 8 , 12 , pos 
43 , 327 , 1 , 2 , 26 , 21 , 19 , pos 
49 , 197 , 4 , 4 , 12 , 15 , 13 , pos 
41 , 267 , 3 , 3 , 21 , 16 , 26 , pos 
37 , 320 , 3 , 3 , 45 , 29 , 11 , pos 
49 , 206 , 3 , 4 , 21 , 14 , 12 , pos 
45 , 203 , 1 , 4 , 17 , 16 , 11 , pos 
52 , 252 , 3 , 1 , 31 , 16 , 14 , pos 
44 , 185 , 3 , 2 , 9 , 17 , 9 , pos 
48 , 255 , 2 , 5 , 9 , 11 , 26 , pos 
39 , 421 , 4 , 4 , 42 , 29 , 29 , pos 
45 , 149 , 2 , 0 , 11 , 10 , 11 , pos 
47 , 221 , 1 , 3 , 15 , 11 , 19 , pos 
53 , 228 , 2 , 1 , 4 , 11 , 15 , pos 
41 , 79 , 1 , 3 , 4 , 5 , 3 , pos 
26 , 34 , 8 , 0 , 10 , 3 , 1 , pos 
52 , 196 , 3 , 1 , 7 , 7 , 15 , pos 
54 , 274 , 2 , 2 , 4 , 7 , 21 , pos 
53 , 111 , 4 , 6 , 1 , 9 , 5 , pos 
54 , 446 , 3 , 3 , 42 , 32 , 17 , pos 
42 , 472 , 3 , 5 , 38 , 48 , 41 , pos 
37 , 417 , 2 , 4 , 48 , 57 , 21 , pos 
43 , 338 , 3 , 2 , 38 , 33 , 11 , pos 
40 , 286 , 4 , 4 , 13 , 26 , 24 , pos 
51 , 320 , 1 , 3 , 26 , 23 , 14 , pos 
56 , 158 , 2 , 6 , 8 , 4 , 14 , pos 
50 , 120 , 0 , 5 , 13 , 5 , 14 , pos 
50 , 122 , 4 , 4 , 10 , 8 , 8 , pos 
54 , 102 , 0 , 4 , 4 , 2 , 6 , pos 
59 , 202 , 1 , 3 , 26 , 4 , 15 , pos 
51 , 333 , 2 , 3 , 36 , 13 , 23 , pos 
45 , 217 , 1 , 2 , 21 , 14 , 10 , pos 
46 , 200 , 4 , 4 , 2 , 13 , 22 , pos 
52 , 207 , 1 , 1 , 5 , 5 , 15 , pos 
57 , 128 , 1 , 0 , 4 , 3 , 11 , pos 
51 , 177 , 1 , 3 , 2 , 11 , 14 , pos 
54 , 171 , 1 , 5 , 1 , 10 , 15 , pos 
54 , 195 , 2 , 4 , 7 , 9 , 19 , pos 
47 , 89 , 1 , 5 , 0 , 6 , 11 , pos 
45 , 168 , 2 , 5 , 1 , 16 , 12 , pos 
58 , 136 , 2 , 0 , 0 , 9 , 9 , pos 
37 , 98 , 2 , 4 , 4 , 7 , 5 , pos 
57 , 138 , 2 , 1 , 4 , 5 , 6 , pos 
52 , 137 , 2 , 0 , 8 , 9 , 6 , pos 
61 , 126 , 4 , 0 , 3 , 3 , 8 , pos 
58 , 181 , 3 , 1 , 11 , 6 , 11 , pos 
46 , 105 , 1 , 3 , 5 , 9 , 4 , pos 
57 , 118 , 2 , 3 , 5 , 7 , 5 , pos 
54 , 176 , 1 , 1 , 10 , 10 , 9 , pos 
41 , 157 , 4 , 3 , 11 , 18 , 9 , pos 
42 , 112 , 5 , 3 , 9 , 16 , 7 , neg 
60 , 115 , 0 , 6 , 4 , 8 , 8 , neg 
45 , 228 , 1 , 4 , 11 , 16 , 10 , neg 
41 , 186 , 1 , 3 , 22 , 5 , 18 , neg 
52 , 105 , 1 , 0 , 5 , 3 , 7 , neg 
41 , 325 , 1 , 3 , 12 , 27 , 28 , neg 
45 , 166 , 1 , 3 , 4 , 9 , 6 , neg 
44 , 151 , 1 , 1 , 2 , 9 , 12 , neg 
46 , 177 , 1 , 1 , 3 , 3 , 12 , neg 
41 , 158 , 0 , 1 , 9 , 7 , 10 , neg 
46 , 69 , 1 , 2 , 0 , 2 , 5 , neg 
53 , 132 , 1 , 7 , 2 , 5 , 13 , neg 
53 , 888 , 2 , 3 , 59 , 54 , 46 , neg 
56 , 78 , 5 , 3 , 9 , 5 , 7 , neg 
45 , 202 , 2 , 1 , 10 , 9 , 18 , neg 
45 , 360 , 2 , 1 , 54 , 15 , 22 , neg 
61 , 140 , 4 , 2 , 7 , 2 , 7 , neg 
43 , 128 , 1 , 3 , 19 , 7 , 10 , neg 
53 , 136 , 1 , 5 , 10 , 7 , 10 , neg 
46 , 262 , 4 , 3 , 18 , 17 , 20 , neg 
52 , 224 , 1 , 2 , 11 , 12 , 15 , neg 
48 , 480 , 2 , 5 , 31 , 29 , 25 , neg 
45 , 137 , 0 , 2 , 6 , 5 , 13 , neg 
48 , 301 , 0 , 3 , 45 , 15 , 19 , neg 
57 , 114 , 0 , 2 , 8 , 5 , 5 , neg 
53 , 123 , 10 , 4 , 2 , 14 , 6 , neg 
43 , 311 , 2 , 4 , 9 , 23 , 20 , neg 
50 , 118 , 0 , 5 , 3 , 7 , 7 , neg 
52 , 93 , 0 , 2 , 0 , 5 , 7 , neg 
48 , 214 , 2 , 5 , 7 , 26 , 7 , neg 
51 , 288 , 3 , 3 , 12 , 13 , 21 , neg 
46 , 147 , 4 , 3 , 1 , 18 , 9 , neg 
50 , 173 , 3 , 4 , 8 , 20 , 9 , neg 
52 , 331 , 1 , 2 , 6 , 19 , 21 , neg 
52 , 766 , 3 , 5 , 21 , 44 , 72 , neg 
53 , 159 , 3 , 3 , 11 , 9 , 8 , neg 
45 , 122 , 0 , 0 , 12 , 9 , 5 , neg 
63 , 156 , 2 , 2 , 2 , 9 , 4 , neg 
51 , 231 , 3 , 3 , 10 , 6 , 9 , neg 
59 , 836 , 2 , 3 , 32 , 54 , 45 , neg 
49 , 309 , 3 , 4 , 11 , 19 , 21 , neg 
52 , 389 , 2 , 4 , 8 , 29 , 26 , neg 
48 , 95 , 2 , 2 , 0 , 7 , 5 , neg 
40 , 92 , 6 , 2 , 1 , 3 , 5 , neg 
54 , 114 , 0 , 1 , 1 , 8 , 7 , neg 
40 , 88 , 1 , 1 , 5 , 6 , 1 , neg 
45 , 55 , 9 , 3 , 0 , 3 , 6 , neg 
60 , 150 , 2 , 2 , 2 , 6 , 8 , neg 
59 , 119 , 2 , 0 , 12 , 4 , 2 , neg 
56 , 248 , 1 , 4 , 1 , 9 , 13 , neg 
47 , 535 , 2 , 5 , 27 , 31 , 42 , neg 
44 , 54 , 5 , 5 , 2 , 7 , 5 , neg 
51 , 205 , 2 , 1 , 20 , 9 , 12 , neg 
52 , 395 , 2 , 3 , 12 , 15 , 22 , neg 
52 , 154 , 4 , 7 , 5 , 11 , 12 , neg 
47 , 170 , 1 , 1 , 8 , 7 , 11 , neg 
52 , 130 , 3 , 3 , 11 , 10 , 5 , neg 
48 , 177 , 2 , 1 , 2 , 11 , 15 , neg 
49 , 302 , 2 , 3 , 26 , 15 , 25 , neg 
42 , 999 , 2 , 5 , 49 , 103 , 85 , neg 
57 , 119 , 1 , 3 , 2 , 11 , 3 , neg 
48 , 127 , 3 , 0 , 7 , 10 , 7 , neg 
51 , 304 , 1 , 6 , 4 , 22 , 30 , neg 
54 , 137 , 1 , 2 , 3 , 7 , 12 , neg 
44 , 118 , 1 , 4 , 15 , 10 , 7 , neg 
44 , 153 , 5 , 5 , 18 , 7 , 17 , neg 
53 , 500 , 2 , 2 , 11 , 22 , 41 , neg 
48 , 134 , 2 , 2 , 20 , 5 , 7 , neg 
44 , 156 , 2 , 3 , 17 , 11 , 7 , neg 
47 , 133 , 2 , 3 , 0 , 11 , 10 , neg 
56 , 67 , 2 , 4 , 2 , 7 , 2 , neg 
46 , 115 , 0 , 1 , 6 , 7 , 7 , neg 
53 , 496 , 2 , 2 , 26 , 28 , 30 , neg 
50 , 215 , 1 , 2 , 14 , 8 , 19 , neg 
52 , 160 , 1 , 1 , 17 , 7 , 10 , neg 
46 , 266 , 1 , 3 , 10 , 22 , 21 , neg 
58 , 180 , 1 , 1 , 3 , 5 , 13 , neg 
49 , 398 , 1 , 2 , 8 , 28 , 25 , neg 
51 , 455 , 0 , 6 , 7 , 38 , 30 , neg 
40 , 76 , 0 , 2 , 7 , 2 , 6 , neg 
54 , 122 , 1 , 3 , 5 , 7 , 7 , neg 
53 , 83 , 3 , 3 , 3 , 6 , 6 , neg 
60 , 650 , 1 , 3 , 21 , 27 , 35 , neg 
57 , 158 , 0 , 2 , 5 , 7 , 10 , neg 
53 , 190 , 2 , 3 , 9 , 10 , 12 , neg 
58 , 128 , 0 , 7 , 0 , 5 , 11 , neg 
57 , 195 , 1 , 3 , 0 , 10 , 12 , neg 
61 , 136 , 0 , 4 , 3 , 11 , 5 , neg 
50 , 46 , 0 , 2 , 0 , 3 , 4 , neg 
47 , 374 , 2 , 4 , 24 , 28 , 31 , neg 
44 , 139 , 1 , 2 , 2 , 11 , 7 , neg 
58 , 121 , 3 , 0 , 0 , 8 , 6 , neg 
50 , 161 , 1 , 4 , 12 , 18 , 11 , neg 
37 , 132 , 2 , 4 , 22 , 6 , 11 , neg 
55 , 516 , 2 , 4 , 38 , 38 , 20 , neg 
46 , 906 , 2 , 4 , 65 , 53 , 64 , neg 
50 , 44 , 4 , 4 , 0 , 0 , 6 , neg 
47 , 84 , 3 , 5 , 2 , 2 , 10 , neg 
48 , 84 , 3 , 5 , 2 , 3 , 9 , neg 
53 , 159 , 0 , 2 , 8 , 13 , 8 , neg 
60 , 159 , 2 , 1 , 2 , 7 , 8 , neg 
48 , 167 , 0 , 4 , 8 , 7 , 13 , neg 
52 , 214 , 0 , 1 , 10 , 16 , 13 , neg 
47 , 127 , 0 , 3 , 16 , 8 , 10 , neg 
57 , 59 , 3 , 1 , 1 , 7 , 1 , neg 
34 , 72 , 4 , 1 , 29 , 8 , 1 , neg 
49 , 156 , 1 , 2 , 7 , 9 , 11 , neg 
55 , 87 , 4 , 4 , 7 , 6 , 4 , neg 
55 , 226 , 1 , 5 , 9 , 17 , 9 , neg 
51 , 127 , 0 , 7 , 4 , 13 , 5 , neg 
53 , 190 , 2 , 2 , 8 , 11 , 6 , neg 
46 , 125 , 0 , 3 , 9 , 10 , 7 , neg 
51 , 147 , 0 , 4 , 9 , 11 , 14 , neg 
60 , 126 , 2 , 1 , 8 , 10 , 2 , neg 
42 , 83 , 2 , 6 , 2 , 6 , 8 , neg 
53 , 913 , 2 , 5 , 28 , 74 , 72 , neg 
45 , 203 , 1 , 3 , 12 , 10 , 26 , neg 
50 , 331 , 3 , 4 , 2 , 27 , 22 , neg 
56 , 140 , 1 , 2 , 5 , 4 , 9 , neg 
52 , 96 , 4 , 6 , 5 , 6 , 6 , neg 
48 , 112 , 3 , 6 , 6 , 12 , 8 , neg 
42 , 116 , 0 , 4 , 6 , 12 , 10 , neg 
52 , 138 , 2 , 4 , 2 , 6 , 11 , neg 
53 , 264 , 3 , 3 , 12 , 12 , 10 , neg 
41 , 246 , 5 , 3 , 3 , 22 , 25 , neg 
47 , 185 , 3 , 7 , 13 , 14 , 11 , neg 
51 , 122 , 3 , 4 , 2 , 11 , 6 , neg 
52 , 174 , 1 , 4 , 3 , 14 , 11 , neg 
49 , 305 , 4 , 2 , 22 , 8 , 31 , neg 
49 , 305 , 4 , 2 , 22 , 8 , 31 , neg 
54 , 151 , 1 , 5 , 1 , 14 , 7 , neg 
54 , 379 , 2 , 3 , 11 , 26 , 26 , neg 
56 , 143 , 3 , 2 , 3 , 9 , 10 , neg 
56 , 246 , 2 , 2 , 11 , 15 , 15 , neg 
50 , 258 , 4 , 2 , 13 , 14 , 10 , neg 
46 , 193 , 3 , 4 , 4 , 14 , 15 , neg 
50 , 157 , 0 , 3 , 4 , 11 , 7 , neg 
36 , 69 , 4 , 2 , 11 , 8 , 4 , neg 
49 , 151 , 2 , 5 , 9 , 12 , 10 , neg 
